Date,Day,Week,Month,Year,Sales_inc_VAT,sales_excl_VAT,FY,Tertial,Store Name
12/04/2015,12,15,4,2015,331276,265020.8,FY16,T2,Southampton
19/04/2015,19,16,4,2015,389811,311848.8,FY16,T2,Southampton
26/04/2015,26,17,4,2015,131881,105504.8,FY16,T2,Southampton
03/05/2015,3,18,5,2015,116539,93231.2,FY16,T3,Southampton
10/05/2015,10,19,5,2015,113060,90448,FY16,T3,Southampton
17/05/2015,17,20,5,2015,431711,345368.8,FY16,T3,Southampton
24/05/2015,24,21,5,2015,389279,311423.2,FY16,T3,Southampton
31/05/2015,31,22,5,2015,487602,390081.6,FY16,T3,Southampton
07/06/2015,7,23,6,2015,244449,195559.2,FY16,T3,Southampton
14/06/2015,14,24,6,2015,194582,155665.6,FY16,T3,Southampton
21/06/2015,21,25,6,2015,161138,128910.4,FY16,T3,Southampton
28/06/2015,28,26,6,2015,245820,196656,FY16,T3,Southampton
05/07/2015,5,27,7,2015,106104,84883.2,FY16,T3,Southampton
12/07/2015,12,28,7,2015,446579,357263.2,FY16,T3,Southampton
19/07/2015,19,29,7,2015,436290,349032,FY16,T3,Southampton
26/07/2015,26,30,7,2015,203690,162952,FY16,T3,Southampton
02/08/2015,2,31,8,2015,334879,267903.2,FY16,T3,Southampton
09/08/2015,9,32,8,2015,478247,382597.6,FY16,T3,Southampton
16/08/2015,16,33,8,2015,362872,290297.6,FY16,T3,Southampton
23/08/2015,23,34,8,2015,199724,159779.2,FY16,T3,Southampton
30/08/2015,30,35,8,2015,239882,191905.6,FY16,T3,Southampton
06/09/2015,6,36,9,2015,372272,297817.6,FY17,T1,Southampton
13/09/2015,13,37,9,2015,301860,241488,FY17,T1,Southampton
20/09/2015,20,38,9,2015,361931,289544.8,FY17,T1,Southampton
27/09/2015,27,39,9,2015,119163,95330.4,FY17,T1,Southampton
04/10/2015,4,40,10,2015,453873,363098.4,FY17,T1,Southampton
11/10/2015,11,41,10,2015,337543,270034.4,FY17,T1,Southampton
18/10/2015,18,42,10,2015,123447,98757.6,FY17,T1,Southampton
25/10/2015,25,43,10,2015,165043,132034.4,FY17,T1,Southampton
01/11/2015,1,44,11,2015,218526,174820.8,FY17,T1,Southampton
08/11/2015,8,45,11,2015,163362,130689.6,FY17,T1,Southampton
15/11/2015,15,46,11,2015,350936,280748.8,FY17,T1,Southampton
22/11/2015,22,47,11,2015,461261,369008.8,FY17,T1,Southampton
29/11/2015,29,48,11,2015,300013,240010.4,FY17,T1,Southampton
06/12/2015,6,49,12,2015,138382,110705.6,FY17,T1,Southampton
13/12/2015,13,50,12,2015,288155,230524,FY17,T1,Southampton
20/12/2015,20,51,12,2015,161408,129126.4,FY17,T1,Southampton
27/12/2015,27,52,12,2015,484293,387434.4,FY17,T1,Southampton
03/01/2016,3,53,1,2016,464263,371410.4,FY17,T2,Southampton
10/01/2016,10,1,1,2016,251115,200892,FY17,T2,Southampton
17/01/2016,17,2,1,2016,396443,317154.4,FY17,T2,Southampton
24/01/2016,24,3,1,2016,313127,250501.6,FY17,T2,Southampton
31/01/2016,31,4,1,2016,378551,302840.8,FY17,T2,Southampton
07/02/2016,7,5,2,2016,314220,251376,FY17,T2,Southampton
14/02/2016,14,6,2,2016,356370,285096,FY17,T2,Southampton
21/02/2016,21,7,2,2016,234734,187787.2,FY17,T2,Southampton
28/02/2016,28,8,2,2016,459556,367644.8,FY17,T2,Southampton
06/03/2016,6,9,3,2016,223527,178821.6,FY17,T2,Southampton
13/03/2016,13,10,3,2016,226337,181069.6,FY17,T2,Southampton
20/03/2016,20,11,3,2016,167643,134114.4,FY17,T2,Southampton
27/03/2016,27,12,3,2016,350896,280716.8,FY17,T2,Southampton
03/04/2016,3,13,4,2016,168780,135024,FY17,T2,Southampton
10/04/2016,10,14,4,2016,188663,150930.4,FY17,T2,Southampton
17/04/2016,17,15,4,2016,264193,211354.4,FY17,T2,Southampton
24/04/2016,24,16,4,2016,195181,156144.8,FY17,T2,Southampton
01/05/2016,1,17,5,2016,350681,280544.8,FY17,T3,Southampton
08/05/2016,8,18,5,2016,143020,114416,FY17,T3,Southampton
15/05/2016,15,19,5,2016,309925,247940,FY17,T3,Southampton
22/05/2016,22,20,5,2016,243704,194963.2,FY17,T3,Southampton
29/05/2016,29,21,5,2016,276097,220877.6,FY17,T3,Southampton
05/06/2016,5,22,6,2016,249285,199428,FY17,T3,Southampton
12/06/2016,12,23,6,2016,308052,246441.6,FY17,T3,Southampton
19/06/2016,19,24,6,2016,467649,374119.2,FY17,T3,Southampton
26/06/2016,26,25,6,2016,445291,356232.8,FY17,T3,Southampton
03/07/2016,3,26,7,2016,262854,210283.2,FY17,T3,Southampton
10/07/2016,10,27,7,2016,480407,384325.6,FY17,T3,Southampton
17/07/2016,17,28,7,2016,203637,162909.6,FY17,T3,Southampton
24/07/2016,24,29,7,2016,224283,179426.4,FY17,T3,Southampton
31/07/2016,31,30,7,2016,246715,197372,FY17,T3,Southampton
07/08/2016,7,31,8,2016,265874,212699.2,FY17,T3,Southampton
14/08/2016,14,32,8,2016,289769,231815.2,FY17,T3,Southampton
21/08/2016,21,33,8,2016,482131,385704.8,FY17,T3,Southampton
28/08/2016,28,34,8,2016,374038,299230.4,FY17,T3,Southampton
04/09/2016,4,35,9,2016,340202,272161.6,FY18,T1,Southampton
11/09/2016,11,36,9,2016,294158,235326.4,FY18,T1,Southampton
18/09/2016,18,37,9,2016,303043,242434.4,FY18,T1,Southampton
25/09/2016,25,38,9,2016,311364,249091.2,FY18,T1,Southampton
02/10/2016,2,39,10,2016,205345,164276,FY18,T1,Southampton
09/10/2016,9,40,10,2016,442950,354360,FY18,T1,Southampton
16/10/2016,16,41,10,2016,495082,396065.6,FY18,T1,Southampton
23/10/2016,23,42,10,2016,483088,386470.4,FY18,T1,Southampton
30/10/2016,30,43,10,2016,144258,115406.4,FY18,T1,Southampton
06/11/2016,6,44,11,2016,266926,213540.8,FY18,T1,Southampton
13/11/2016,13,45,11,2016,294497,235597.6,FY18,T1,Southampton
20/11/2016,20,46,11,2016,494897,395917.6,FY18,T1,Southampton
27/11/2016,27,47,11,2016,280883,224706.4,FY18,T1,Southampton
04/12/2016,4,48,12,2016,322391,257912.8,FY18,T1,Southampton
11/12/2016,11,49,12,2016,410896,328716.8,FY18,T1,Southampton
18/12/2016,18,50,12,2016,459463,367570.4,FY18,T1,Southampton
25/12/2016,25,51,12,2016,373315,298652,FY18,T1,Southampton
01/01/2017,1,52,1,2017,439420,351536,FY18,T2,Southampton
08/01/2017,8,1,1,2017,415612,332489.6,FY18,T2,Southampton
15/01/2017,15,2,1,2017,482844,386275.2,FY18,T2,Southampton
22/01/2017,22,3,1,2017,271259,217007.2,FY18,T2,Southampton
29/01/2017,29,4,1,2017,118132,94505.6,FY18,T2,Southampton
05/02/2017,5,5,2,2017,221173,176938.4,FY18,T2,Southampton
12/02/2017,12,6,2,2017,192031,153624.8,FY18,T2,Southampton
19/02/2017,19,7,2,2017,120991,96792.8,FY18,T2,Southampton
26/02/2017,26,8,2,2017,494045,395236,FY18,T2,Southampton
05/03/2017,5,9,3,2017,491624,393299.2,FY18,T2,Southampton
12/03/2017,12,10,3,2017,251083,200866.4,FY18,T2,Southampton
19/03/2017,19,11,3,2017,497866,398292.8,FY18,T2,Southampton
26/03/2017,26,12,3,2017,319764,255811.2,FY18,T2,Southampton
02/04/2017,2,13,4,2017,119639,95711.2,FY18,T2,Southampton
09/04/2017,9,14,4,2017,457740,366192,FY18,T2,Southampton
04/01/2015,4,1,1,2015,109686,87748.8,FY16,T2,Cardiff
11/01/2015,11,2,1,2015,387561,310048.8,FY16,T2,Cardiff
18/01/2015,18,3,1,2015,311253,249002.4,FY16,T2,Cardiff
25/01/2015,25,4,1,2015,409312,327449.6,FY16,T2,Cardiff
01/02/2015,1,5,2,2015,277776,222220.8,FY16,T2,Cardiff
08/02/2015,8,6,2,2015,189935,151948,FY16,T2,Cardiff
15/02/2015,15,7,2,2015,440287,352229.6,FY16,T2,Cardiff
22/02/2015,22,8,2,2015,205394,164315.2,FY16,T2,Cardiff
01/03/2015,1,9,3,2015,442875,354300,FY16,T2,Cardiff
08/03/2015,8,10,3,2015,443888,355110.4,FY16,T2,Cardiff
15/03/2015,15,11,3,2015,394191,315352.8,FY16,T2,Cardiff
22/03/2015,22,12,3,2015,115918,92734.4,FY16,T2,Cardiff
29/03/2015,29,13,3,2015,438077,350461.6,FY16,T2,Cardiff
05/04/2015,5,14,4,2015,426499,341199.2,FY16,T2,Cardiff
12/04/2015,12,15,4,2015,171374,137099.2,FY16,T2,Cardiff
19/04/2015,19,16,4,2015,366186,292948.8,FY16,T2,Cardiff
26/04/2015,26,17,4,2015,429704,343763.2,FY16,T2,Cardiff
03/05/2015,3,18,5,2015,401678,321342.4,FY16,T3,Cardiff
10/05/2015,10,19,5,2015,263647,210917.6,FY16,T3,Cardiff
17/05/2015,17,20,5,2015,134343,107474.4,FY16,T3,Cardiff
24/05/2015,24,21,5,2015,133599,106879.2,FY16,T3,Cardiff
31/05/2015,31,22,5,2015,389773,311818.4,FY16,T3,Cardiff
07/06/2015,7,23,6,2015,323590,258872,FY16,T3,Cardiff
14/06/2015,14,24,6,2015,437019,349615.2,FY16,T3,Cardiff
21/06/2015,21,25,6,2015,129298,103438.4,FY16,T3,Cardiff
28/06/2015,28,26,6,2015,375536,300428.8,FY16,T3,Cardiff
05/07/2015,5,27,7,2015,144241,115392.8,FY16,T3,Cardiff
12/07/2015,12,28,7,2015,417559,334047.2,FY16,T3,Cardiff
19/07/2015,19,29,7,2015,170529,136423.2,FY16,T3,Cardiff
26/07/2015,26,30,7,2015,423585,338868,FY16,T3,Cardiff
02/08/2015,2,31,8,2015,214877,171901.6,FY16,T3,Cardiff
09/08/2015,9,32,8,2015,180134,144107.2,FY16,T3,Cardiff
16/08/2015,16,33,8,2015,263077,210461.6,FY16,T3,Cardiff
23/08/2015,23,34,8,2015,330606,264484.8,FY16,T3,Cardiff
30/08/2015,30,35,8,2015,140517,112413.6,FY16,T3,Cardiff
06/09/2015,6,36,9,2015,282592,226073.6,FY17,T1,Cardiff
13/09/2015,13,37,9,2015,446570,357256,FY17,T1,Cardiff
20/09/2015,20,38,9,2015,179795,143836,FY17,T1,Cardiff
27/09/2015,27,39,9,2015,307922,246337.6,FY17,T1,Cardiff
04/10/2015,4,40,10,2015,163773,131018.4,FY17,T1,Cardiff
11/10/2015,11,41,10,2015,188847,151077.6,FY17,T1,Cardiff
18/10/2015,18,42,10,2015,134772,107817.6,FY17,T1,Cardiff
25/10/2015,25,43,10,2015,299575,239660,FY17,T1,Cardiff
01/11/2015,1,44,11,2015,286841,229472.8,FY17,T1,Cardiff
08/11/2015,8,45,11,2015,341364,273091.2,FY17,T1,Cardiff
15/11/2015,15,46,11,2015,173300,138640,FY17,T1,Cardiff
22/11/2015,22,47,11,2015,306951,245560.8,FY17,T1,Cardiff
29/11/2015,29,48,11,2015,342530,274024,FY17,T1,Cardiff
06/12/2015,6,49,12,2015,334166,267332.8,FY17,T1,Cardiff
13/12/2015,13,50,12,2015,457418,365934.4,FY17,T1,Cardiff
20/12/2015,20,51,12,2015,373060,298448,FY17,T1,Cardiff
27/12/2015,27,52,12,2015,371957,297565.6,FY17,T1,Cardiff
03/01/2016,3,53,1,2016,495768,396614.4,FY17,T2,Cardiff
10/01/2016,10,1,1,2016,300331,240264.8,FY17,T2,Cardiff
17/01/2016,17,2,1,2016,280204,224163.2,FY17,T2,Cardiff
24/01/2016,24,3,1,2016,389636,311708.8,FY17,T2,Cardiff
31/01/2016,31,4,1,2016,113880,91104,FY17,T2,Cardiff
07/02/2016,7,5,2,2016,481572,385257.6,FY17,T2,Cardiff
14/02/2016,14,6,2,2016,394630,315704,FY17,T2,Cardiff
21/02/2016,21,7,2,2016,125390,100312,FY17,T2,Cardiff
28/02/2016,28,8,2,2016,210494,168395.2,FY17,T2,Cardiff
06/03/2016,6,9,3,2016,258932,207145.6,FY17,T2,Cardiff
13/03/2016,13,10,3,2016,153820,123056,FY17,T2,Cardiff
20/03/2016,20,11,3,2016,456232,364985.6,FY17,T2,Cardiff
27/03/2016,27,12,3,2016,424489,339591.2,FY17,T2,Cardiff
03/04/2016,3,13,4,2016,458264,366611.2,FY17,T2,Cardiff
10/04/2016,10,14,4,2016,257485,205988,FY17,T2,Cardiff
17/04/2016,17,15,4,2016,217533,174026.4,FY17,T2,Cardiff
24/04/2016,24,16,4,2016,242554,194043.2,FY17,T2,Cardiff
01/05/2016,1,17,5,2016,303333,242666.4,FY17,T3,Cardiff
08/05/2016,8,18,5,2016,106854,85483.2,FY17,T3,Cardiff
15/05/2016,15,19,5,2016,158105,126484,FY17,T3,Cardiff
22/05/2016,22,20,5,2016,193108,154486.4,FY17,T3,Cardiff
29/05/2016,29,21,5,2016,486337,389069.6,FY17,T3,Cardiff
05/06/2016,5,22,6,2016,244961,195968.8,FY17,T3,Cardiff
12/06/2016,12,23,6,2016,242059,193647.2,FY17,T3,Cardiff
19/06/2016,19,24,6,2016,186376,149100.8,FY17,T3,Cardiff
26/06/2016,26,25,6,2016,306000,244800,FY17,T3,Cardiff
03/07/2016,3,26,7,2016,170479,136383.2,FY17,T3,Cardiff
10/07/2016,10,27,7,2016,253060,202448,FY17,T3,Cardiff
17/07/2016,17,28,7,2016,145104,116083.2,FY17,T3,Cardiff
24/07/2016,24,29,7,2016,286564,229251.2,FY17,T3,Cardiff
31/07/2016,31,30,7,2016,189425,151540,FY17,T3,Cardiff
07/08/2016,7,31,8,2016,379860,303888,FY17,T3,Cardiff
14/08/2016,14,32,8,2016,126973,101578.4,FY17,T3,Cardiff
21/08/2016,21,33,8,2016,458993,367194.4,FY17,T3,Cardiff
28/08/2016,28,34,8,2016,444201,355360.8,FY17,T3,Cardiff
04/09/2016,4,35,9,2016,114826,91860.8,FY18,T1,Cardiff
11/09/2016,11,36,9,2016,222505,178004,FY18,T1,Cardiff
18/09/2016,18,37,9,2016,382059,305647.2,FY18,T1,Cardiff
25/09/2016,25,38,9,2016,222660,178128,FY18,T1,Cardiff
02/10/2016,2,39,10,2016,226470,181176,FY18,T1,Cardiff
09/10/2016,9,40,10,2016,277690,222152,FY18,T1,Cardiff
16/10/2016,16,41,10,2016,461954,369563.2,FY18,T1,Cardiff
23/10/2016,23,42,10,2016,234518,187614.4,FY18,T1,Cardiff
30/10/2016,30,43,10,2016,376127,300901.6,FY18,T1,Cardiff
06/11/2016,6,44,11,2016,133717,106973.6,FY18,T1,Cardiff
13/11/2016,13,45,11,2016,250984,200787.2,FY18,T1,Cardiff
20/11/2016,20,46,11,2016,323914,259131.2,FY18,T1,Cardiff
27/11/2016,27,47,11,2016,372880,298304,FY18,T1,Cardiff
04/12/2016,4,48,12,2016,349351,279480.8,FY18,T1,Cardiff
11/12/2016,11,49,12,2016,277126,221700.8,FY18,T1,Cardiff
18/12/2016,18,50,12,2016,480333,384266.4,FY18,T1,Cardiff
25/12/2016,25,51,12,2016,365992,292793.6,FY18,T1,Cardiff
01/01/2017,1,52,1,2017,391334,313067.2,FY18,T2,Cardiff
08/01/2017,8,1,1,2017,255163,204130.4,FY18,T2,Cardiff
15/01/2017,15,2,1,2017,464546,371636.8,FY18,T2,Cardiff
22/01/2017,22,3,1,2017,416370,333096,FY18,T2,Cardiff
29/01/2017,29,4,1,2017,198817,159053.6,FY18,T2,Cardiff
05/02/2017,5,5,2,2017,255025,204020,FY18,T2,Cardiff
12/02/2017,12,6,2,2017,414269,331415.2,FY18,T2,Cardiff
19/02/2017,19,7,2,2017,316403,253122.4,FY18,T2,Cardiff
26/02/2017,26,8,2,2017,248013,198410.4,FY18,T2,Cardiff
05/03/2017,5,9,3,2017,425058,340046.4,FY18,T2,Cardiff
12/03/2017,12,10,3,2017,269172,215337.6,FY18,T2,Cardiff
19/03/2017,19,11,3,2017,253493,202794.4,FY18,T2,Cardiff
26/03/2017,26,12,3,2017,190053,152042.4,FY18,T2,Cardiff
02/04/2017,2,13,4,2017,428845,343076,FY18,T2,Cardiff
09/04/2017,9,14,4,2017,232051,185640.8,FY18,T2,Cardiff
04/01/2015,4,1,1,2015,227774,182219.2,FY16,T2,Norwich
11/01/2015,11,2,1,2015,488902,391121.6,FY16,T2,Norwich
18/01/2015,18,3,1,2015,366190,292952,FY16,T2,Norwich
25/01/2015,25,4,1,2015,259628,207702.4,FY16,T2,Norwich
01/02/2015,1,5,2,2015,259972,207977.6,FY16,T2,Norwich
08/02/2015,8,6,2,2015,303225,242580,FY16,T2,Norwich
15/02/2015,15,7,2,2015,414520,331616,FY16,T2,Norwich
22/02/2015,22,8,2,2015,392750,314200,FY16,T2,Norwich
01/03/2015,1,9,3,2015,438178,350542.4,FY16,T2,Norwich
08/03/2015,8,10,3,2015,399844,319875.2,FY16,T2,Norwich
15/03/2015,15,11,3,2015,249856,199884.8,FY16,T2,Norwich
22/03/2015,22,12,3,2015,139338,111470.4,FY16,T2,Norwich
29/03/2015,29,13,3,2015,123621,98896.8,FY16,T2,Norwich
05/04/2015,5,14,4,2015,160268,128214.4,FY16,T2,Norwich
12/04/2015,12,15,4,2015,271044,216835.2,FY16,T2,Norwich
19/04/2015,19,16,4,2015,163963,131170.4,FY16,T2,Norwich
26/04/2015,26,17,4,2015,207903,166322.4,FY16,T2,Norwich
03/05/2015,3,18,5,2015,438516,350812.8,FY16,T3,Norwich
10/05/2015,10,19,5,2015,217002,173601.6,FY16,T3,Norwich
17/05/2015,17,20,5,2015,441193,352954.4,FY16,T3,Norwich
24/05/2015,24,21,5,2015,368140,294512,FY16,T3,Norwich
31/05/2015,31,22,5,2015,359420,287536,FY16,T3,Norwich
07/06/2015,7,23,6,2015,339280,271424,FY16,T3,Norwich
14/06/2015,14,24,6,2015,388701,310960.8,FY16,T3,Norwich
21/06/2015,21,25,6,2015,145046,116036.8,FY16,T3,Norwich
28/06/2015,28,26,6,2015,300439,240351.2,FY16,T3,Norwich
05/07/2015,5,27,7,2015,262984,210387.2,FY16,T3,Norwich
12/07/2015,12,28,7,2015,176778,141422.4,FY16,T3,Norwich
19/07/2015,19,29,7,2015,331725,265380,FY16,T3,Norwich
26/07/2015,26,30,7,2015,470507,376405.6,FY16,T3,Norwich
02/08/2015,2,31,8,2015,216002,172801.6,FY16,T3,Norwich
09/08/2015,9,32,8,2015,247633,198106.4,FY16,T3,Norwich
16/08/2015,16,33,8,2015,441131,352904.8,FY16,T3,Norwich
23/08/2015,23,34,8,2015,453511,362808.8,FY16,T3,Norwich
30/08/2015,30,35,8,2015,397180,317744,FY16,T3,Norwich
06/09/2015,6,36,9,2015,334987,267989.6,FY17,T1,Norwich
13/09/2015,13,37,9,2015,165144,132115.2,FY17,T1,Norwich
20/09/2015,20,38,9,2015,123819,99055.2,FY17,T1,Norwich
27/09/2015,27,39,9,2015,181456,145164.8,FY17,T1,Norwich
04/10/2015,4,40,10,2015,442750,354200,FY17,T1,Norwich
11/10/2015,11,41,10,2015,119097,95277.6,FY17,T1,Norwich
18/10/2015,18,42,10,2015,177440,141952,FY17,T1,Norwich
25/10/2015,25,43,10,2015,129700,103760,FY17,T1,Norwich
01/11/2015,1,44,11,2015,387874,310299.2,FY17,T1,Norwich
08/11/2015,8,45,11,2015,219227,175381.6,FY17,T1,Norwich
15/11/2015,15,46,11,2015,421598,337278.4,FY17,T1,Norwich
22/11/2015,22,47,11,2015,207357,165885.6,FY17,T1,Norwich
29/11/2015,29,48,11,2015,226701,181360.8,FY17,T1,Norwich
06/12/2015,6,49,12,2015,392851,314280.8,FY17,T1,Norwich
13/12/2015,13,50,12,2015,313507,250805.6,FY17,T1,Norwich
20/12/2015,20,51,12,2015,142970,114376,FY17,T1,Norwich
27/12/2015,27,52,12,2015,322099,257679.2,FY17,T1,Norwich
03/01/2016,3,53,1,2016,153676,122940.8,FY17,T2,Norwich
10/01/2016,10,1,1,2016,300282,240225.6,FY17,T2,Norwich
17/01/2016,17,2,1,2016,244705,195764,FY17,T2,Norwich
24/01/2016,24,3,1,2016,179195,143356,FY17,T2,Norwich
31/01/2016,31,4,1,2016,409206,327364.8,FY17,T2,Norwich
07/02/2016,7,5,2,2016,155820,124656,FY17,T2,Norwich
14/02/2016,14,6,2,2016,143692,114953.6,FY17,T2,Norwich
21/02/2016,21,7,2,2016,210414,168331.2,FY17,T2,Norwich
28/02/2016,28,8,2,2016,245370,196296,FY17,T2,Norwich
06/03/2016,6,9,3,2016,184522,147617.6,FY17,T2,Norwich
13/03/2016,13,10,3,2016,379300,303440,FY17,T2,Norwich
20/03/2016,20,11,3,2016,144179,115343.2,FY17,T2,Norwich
27/03/2016,27,12,3,2016,380776,304620.8,FY17,T2,Norwich
03/04/2016,3,13,4,2016,361396,289116.8,FY17,T2,Norwich
10/04/2016,10,14,4,2016,253827,203061.6,FY17,T2,Norwich
17/04/2016,17,15,4,2016,272344,217875.2,FY17,T2,Norwich
24/04/2016,24,16,4,2016,143736,114988.8,FY17,T2,Norwich
01/05/2016,1,17,5,2016,173898,139118.4,FY17,T3,Norwich
08/05/2016,8,18,5,2016,226992,181593.6,FY17,T3,Norwich
15/05/2016,15,19,5,2016,140181,112144.8,FY17,T3,Norwich
22/05/2016,22,20,5,2016,124093,99274.4,FY17,T3,Norwich
29/05/2016,29,21,5,2016,129295,103436,FY17,T3,Norwich
05/06/2016,5,22,6,2016,129824,103859.2,FY17,T3,Norwich
12/06/2016,12,23,6,2016,140628,112502.4,FY17,T3,Norwich
19/06/2016,19,24,6,2016,433115,346492,FY17,T3,Norwich
26/06/2016,26,25,6,2016,172538,138030.4,FY17,T3,Norwich
03/07/2016,3,26,7,2016,452753,362202.4,FY17,T3,Norwich
10/07/2016,10,27,7,2016,348667,278933.6,FY17,T3,Norwich
17/07/2016,17,28,7,2016,211055,168844,FY17,T3,Norwich
24/07/2016,24,29,7,2016,411484,329187.2,FY17,T3,Norwich
31/07/2016,31,30,7,2016,195980,156784,FY17,T3,Norwich
07/08/2016,7,31,8,2016,299948,239958.4,FY17,T3,Norwich
14/08/2016,14,32,8,2016,360714,288571.2,FY17,T3,Norwich
21/08/2016,21,33,8,2016,252435,201948,FY17,T3,Norwich
28/08/2016,28,34,8,2016,274373,219498.4,FY17,T3,Norwich
04/09/2016,4,35,9,2016,398999,319199.2,FY18,T1,Norwich
11/09/2016,11,36,9,2016,248048,198438.4,FY18,T1,Norwich
18/09/2016,18,37,9,2016,457451,365960.8,FY18,T1,Norwich
25/09/2016,25,38,9,2016,169208,135366.4,FY18,T1,Norwich
02/10/2016,2,39,10,2016,231692,185353.6,FY18,T1,Norwich
09/10/2016,9,40,10,2016,249717,199773.6,FY18,T1,Norwich
16/10/2016,16,41,10,2016,172479,137983.2,FY18,T1,Norwich
23/10/2016,23,42,10,2016,380802,304641.6,FY18,T1,Norwich
30/10/2016,30,43,10,2016,196099,156879.2,FY18,T1,Norwich
06/11/2016,6,44,11,2016,368428,294742.4,FY18,T1,Norwich
13/11/2016,13,45,11,2016,251786,201428.8,FY18,T1,Norwich
20/11/2016,20,46,11,2016,292566,234052.8,FY18,T1,Norwich
27/11/2016,27,47,11,2016,420208,336166.4,FY18,T1,Norwich
04/12/2016,4,48,12,2016,460810,368648,FY18,T1,Norwich
11/12/2016,11,49,12,2016,455176,364140.8,FY18,T1,Norwich
18/12/2016,18,50,12,2016,192816,154252.8,FY18,T1,Norwich
25/12/2016,25,51,12,2016,259273,207418.4,FY18,T1,Norwich
01/01/2017,1,52,1,2017,199229,159383.2,FY18,T2,Norwich
08/01/2017,8,1,1,2017,325975,260780,FY18,T2,Norwich
15/01/2017,15,2,1,2017,314472,251577.6,FY18,T2,Norwich
22/01/2017,22,3,1,2017,451408,361126.4,FY18,T2,Norwich
29/01/2017,29,4,1,2017,318927,255141.6,FY18,T2,Norwich
05/02/2017,5,5,2,2017,209115,167292,FY18,T2,Norwich
12/02/2017,12,6,2,2017,120623,96498.4,FY18,T2,Norwich
19/02/2017,19,7,2,2017,454324,363459.2,FY18,T2,Norwich
26/02/2017,26,8,2,2017,122811,98248.8,FY18,T2,Norwich
05/03/2017,5,9,3,2017,400311,320248.8,FY18,T2,Norwich
12/03/2017,12,10,3,2017,304905,243924,FY18,T2,Norwich
19/03/2017,19,11,3,2017,256977,205581.6,FY18,T2,Norwich
26/03/2017,26,12,3,2017,121829,97463.2,FY18,T2,Norwich
02/04/2017,2,13,4,2017,330123,264098.4,FY18,T2,Norwich
09/04/2017,9,14,4,2017,364306,291444.8,FY18,T2,Norwich
04/01/2015,4,1,1,2015,418852,335081.6,FY16,T2,Reading
11/01/2015,11,2,1,2015,136548,109238.4,FY16,T2,Reading
18/01/2015,18,3,1,2015,117847,94277.6,FY16,T2,Reading
25/01/2015,25,4,1,2015,430472,344377.6,FY16,T2,Reading
01/02/2015,1,5,2,2015,426243,340994.4,FY16,T2,Reading
08/02/2015,8,6,2,2015,327550,262040,FY16,T2,Reading
15/02/2015,15,7,2,2015,167572,134057.6,FY16,T2,Reading
22/02/2015,22,8,2,2015,205617,164493.6,FY16,T2,Reading
01/03/2015,1,9,3,2015,157893,126314.4,FY16,T2,Reading
08/03/2015,8,10,3,2015,314513,251610.4,FY16,T2,Reading
15/03/2015,15,11,3,2015,121572,97257.6,FY16,T2,Reading
22/03/2015,22,12,3,2015,134300,107440,FY16,T2,Reading
29/03/2015,29,13,3,2015,431568,345254.4,FY16,T2,Reading
05/04/2015,5,14,4,2015,134844,107875.2,FY16,T2,Reading
12/04/2015,12,15,4,2015,342331,273864.8,FY16,T2,Reading
19/04/2015,19,16,4,2015,292370,233896,FY16,T2,Reading
26/04/2015,26,17,4,2015,253700,202960,FY16,T2,Reading
03/05/2015,3,18,5,2015,219369,175495.2,FY16,T3,Reading
10/05/2015,10,19,5,2015,338973,271178.4,FY16,T3,Reading
17/05/2015,17,20,5,2015,216734,173387.2,FY16,T3,Reading
24/05/2015,24,21,5,2015,378035,302428,FY16,T3,Reading
31/05/2015,31,22,5,2015,176841,141472.8,FY16,T3,Reading
07/06/2015,7,23,6,2015,232216,185772.8,FY16,T3,Reading
14/06/2015,14,24,6,2015,314971,251976.8,FY16,T3,Reading
21/06/2015,21,25,6,2015,158606,126884.8,FY16,T3,Reading
28/06/2015,28,26,6,2015,356055,284844,FY16,T3,Reading
05/07/2015,5,27,7,2015,388122,310497.6,FY16,T3,Reading
12/07/2015,12,28,7,2015,169878,135902.4,FY16,T3,Reading
19/07/2015,19,29,7,2015,164537,131629.6,FY16,T3,Reading
26/07/2015,26,30,7,2015,462018,369614.4,FY16,T3,Reading
02/08/2015,2,31,8,2015,263206,210564.8,FY16,T3,Reading
09/08/2015,9,32,8,2015,330682,264545.6,FY16,T3,Reading
16/08/2015,16,33,8,2015,306956,245564.8,FY16,T3,Reading
23/08/2015,23,34,8,2015,481705,385364,FY16,T3,Reading
30/08/2015,30,35,8,2015,229952,183961.6,FY16,T3,Reading
06/09/2015,6,36,9,2015,454947,363957.6,FY17,T1,Reading
13/09/2015,13,37,9,2015,448781,359024.8,FY17,T1,Reading
20/09/2015,20,38,9,2015,114210,91368,FY17,T1,Reading
27/09/2015,27,39,9,2015,467653,374122.4,FY17,T1,Reading
04/10/2015,4,40,10,2015,313252,250601.6,FY17,T1,Reading
11/10/2015,11,41,10,2015,445678,356542.4,FY17,T1,Reading
18/10/2015,18,42,10,2015,170933,136746.4,FY17,T1,Reading
25/10/2015,25,43,10,2015,196366,157092.8,FY17,T1,Reading
01/11/2015,1,44,11,2015,425593,340474.4,FY17,T1,Reading
08/11/2015,8,45,11,2015,495349,396279.2,FY17,T1,Reading
15/11/2015,15,46,11,2015,356188,284950.4,FY17,T1,Reading
22/11/2015,22,47,11,2015,162482,129985.6,FY17,T1,Reading
